data_detectado;orgao;municipio;modalidade;categoria;objeto;item;descricao_item;fornecedor_vencedor;cnpj_fornecedor;valor_unitario_homologado;valor_total_homologado;id_pncp
2026-07-15;MUNICIPIO DE NOVA VENECIA;Nova Venécia;Concorrência - Eletrônica;mão de obra;Contratação de empresa especializada para execução de serviços de empreitada global com fornecimento de mão de obra e materiais, objetivando a DRENAGEM E PAVIMENTAÇÃO DAS RUAS W LESTE E Y3, NO BAIRRO ;32;SINALIZACAO VERTICAL COM CHAPA REVESTIDA EM PELICULA;VIPCON MONTAGEM E MANUTENÇÃO LTDA;44080139000168;602,75;1530,99;27167428000180-1-000126/2025
2026-07-15;MUNICIPIO DE NOVA VENECIA;Nova Venécia;Concorrência - Eletrônica;mão de obra;Contratação de empresa especializada para execução de serviços de empreitada global com fornecimento de mão de obra e materiais, objetivando a DRENAGEM E PAVIMENTAÇÃO DAS RUAS W LESTE E Y3, NO BAIRRO ;33;SINALIZACAO HORIZONTAL TMD=200;VIPCON MONTAGEM E MANUTENÇÃO LTDA;44080139000168;15,67;1269,27;27167428000180-1-000126/2025
2026-07-15;MUNICIPIO DE NOVA VENECIA;Nova Venécia;Concorrência - Eletrônica;mão de obra;Contratação de empresa especializada para execução de serviços de empreitada global com fornecimento de mão de obra e materiais, objetivando a DRENAGEM E PAVIMENTAÇÃO DAS RUAS W LESTE E Y3, NO BAIRRO ;34;TELA DE PROTEÇÃO DE SEGURANÇA DE PVC;VIPCON MONTAGEM E MANUTENÇÃO LTDA;44080139000168;18,23;6380,5;27167428000180-1-000126/2025
2026-07-15;MUNICIPIO DE NOVA VENECIA;Nova Venécia;Concorrência - Eletrônica;mão de obra;Contratação de empresa especializada para execução de serviços de empreitada global com fornecimento de mão de obra e materiais, objetivando a DRENAGEM E PAVIMENTAÇÃO DAS RUAS W LESTE E Y3, NO BAIRRO ;35;CONES PARA SINALIZAÇÃO;VIPCON MONTAGEM E MANUTENÇÃO LTDA;44080139000168;86,16;4308,0;27167428000180-1-000126/2025
2026-07-15;MUNICIPIO DE NOVA VENECIA;Nova Venécia;Concorrência - Eletrônica;mão de obra;Contratação de empresa especializada para execução de serviços de empreitada global com fornecimento de mão de obra e materiais, objetivando a DRENAGEM E PAVIMENTAÇÃO DAS RUAS W LESTE E Y3, NO BAIRRO ;36;ADMINISTRAÇÃO LOCAL;VIPCON MONTAGEM E MANUTENÇÃO LTDA;44080139000168;98495,93;98495,93;27167428000180-1-000126/2025
2026-07-15;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;Vitória;Pregão - Eletrônico;portaria;Contratação de empresa especializada em exames laboratoriais para realização dos exames médicos periódicos na Universidade Federal do Espírito Santo, nos municípios de Vitória/ES, Alegre/ES e São Mate;1;Exame médico periódico;PROSED CLINICA DO TRABALHO DE VITORIA LTDA;48587647000198;8,0;29352,0;32479123000143-1-000003/2026
2026-07-15;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;Vitória;Pregão - Eletrônico;portaria;Contratação de empresa especializada em exames laboratoriais para realização dos exames médicos periódicos na Universidade Federal do Espírito Santo, nos municípios de Vitória/ES, Alegre/ES e São Mate;2;Exame médico periódico;PROSED CLINICA DO TRABALHO DE VITORIA LTDA;48587647000198;8,0;29352,0;32479123000143-1-000003/2026
2026-07-15;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;Vitória;Pregão - Eletrônico;portaria;Contratação de empresa especializada em exames laboratoriais para realização dos exames médicos periódicos na Universidade Federal do Espírito Santo, nos municípios de Vitória/ES, Alegre/ES e São Mate;3;Exame médico periódico;PROSED CLINICA DO TRABALHO DE VITORIA LTDA;48587647000198;8,7;31920,3;32479123000143-1-000003/2026
2026-07-15;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;Vitória;Pregão - Eletrônico;portaria;Contratação de empresa especializada em exames laboratoriais para realização dos exames médicos periódicos na Universidade Federal do Espírito Santo, nos municípios de Vitória/ES, Alegre/ES e São Mate;4;Exame médico periódico;PROSED CLINICA DO TRABALHO DE VITORIA LTDA;48587647000198;8,0;29352,0;32479123000143-1-000003/2026
2026-07-15;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;Vitória;Pregão - Eletrônico;portaria;Contratação de empresa especializada em exames laboratoriais para realização dos exames médicos periódicos na Universidade Federal do Espírito Santo, nos municípios de Vitória/ES, Alegre/ES e São Mate;5;Exame médico periódico;PROSED CLINICA DO TRABALHO DE VITORIA LTDA;48587647000198;19,7;72279,3;32479123000143-1-000003/2026
2026-07-15;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;Vitória;Pregão - Eletrônico;portaria;Contratação de empresa especializada em exames laboratoriais para realização dos exames médicos periódicos na Universidade Federal do Espírito Santo, nos municípios de Vitória/ES, Alegre/ES e São Mate;6;Exame médico periódico;PROSED CLINICA DO TRABALHO DE VITORIA LTDA;48587647000198;8,0;29352,0;32479123000143-1-000003/2026
2026-07-15;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;Vitória;Pregão - Eletrônico;portaria;Contratação de empresa especializada em exames laboratoriais para realização dos exames médicos periódicos na Universidade Federal do Espírito Santo, nos municípios de Vitória/ES, Alegre/ES e São Mate;7;Exame médico periódico;PROSED CLINICA DO TRABALHO DE VITORIA LTDA;48587647000198;8,0;29352,0;32479123000143-1-000003/2026
2026-07-15;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;Vitória;Pregão - Eletrônico;portaria;Contratação de empresa especializada em exames laboratoriais para realização dos exames médicos periódicos na Universidade Federal do Espírito Santo, nos municípios de Vitória/ES, Alegre/ES e São Mate;8;Exame médico periódico;PROSED CLINICA DO TRABALHO DE VITORIA LTDA;48587647000198;8,0;29352,0;32479123000143-1-000003/2026
2026-07-15;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;Vitória;Pregão - Eletrônico;portaria;Contratação de empresa especializada em exames laboratoriais para realização dos exames médicos periódicos na Universidade Federal do Espírito Santo, nos municípios de Vitória/ES, Alegre/ES e São Mate;9;Exame médico periódico;PROSED CLINICA DO TRABALHO DE VITORIA LTDA;48587647000198;7,99;29315,31;32479123000143-1-000003/2026
2026-07-15;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;Vitória;Pregão - Eletrônico;portaria;Contratação de empresa especializada em exames laboratoriais para realização dos exames médicos periódicos na Universidade Federal do Espírito Santo, nos municípios de Vitória/ES, Alegre/ES e São Mate;10;Exame médico periódico;PROSED CLINICA DO TRABALHO DE VITORIA LTDA;48587647000198;8,0;29352,0;32479123000143-1-000003/2026
2026-07-15;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;Vitória;Pregão - Eletrônico;portaria;Contratação de empresa especializada em exames laboratoriais para realização dos exames médicos periódicos na Universidade Federal do Espírito Santo, nos municípios de Vitória/ES, Alegre/ES e São Mate;11;Exame médico periódico;PROSED CLINICA DO TRABALHO DE VITORIA LTDA;48587647000198;31,0;42935,0;32479123000143-1-000003/2026
2026-07-15;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;Vitória;Pregão - Eletrônico;portaria;Contratação de empresa especializada em exames laboratoriais para realização dos exames médicos periódicos na Universidade Federal do Espírito Santo, nos municípios de Vitória/ES, Alegre/ES e São Mate;12;Exame médico periódico;PROSED CLINICA DO TRABALHO DE VITORIA LTDA;48587647000198;19,0;21527,0;32479123000143-1-000003/2026
2026-07-15;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;Vitória;Pregão - Eletrônico;portaria;Contratação de empresa especializada em exames laboratoriais para realização dos exames médicos periódicos na Universidade Federal do Espírito Santo, nos municípios de Vitória/ES, Alegre/ES e São Mate;13;Exame médico periódico;PROSED CLINICA DO TRABALHO DE VITORIA LTDA;48587647000198;13,0;13091,0;32479123000143-1-000003/2026
2026-07-15;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;Vitória;Pregão - Eletrônico;portaria;Contratação de empresa especializada em exames laboratoriais para realização dos exames médicos periódicos na Universidade Federal do Espírito Santo, nos municípios de Vitória/ES, Alegre/ES e São Mate;14;Exame médico periódico;PROSED CLINICA DO TRABALHO DE VITORIA LTDA;48587647000198;7,0;4851,0;32479123000143-1-000003/2026
2026-07-15;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;Vitória;Pregão - Eletrônico;portaria;Contratação de empresa especializada em exames laboratoriais para realização dos exames médicos periódicos na Universidade Federal do Espírito Santo, nos municípios de Vitória/ES, Alegre/ES e São Mate;15;Exame médico periódico;PROSED CLINICA DO TRABALHO DE VITORIA LTDA;48587647000198;8,0;2240,0;32479123000143-1-000003/2026
2026-07-15;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;Vitória;Pregão - Eletrônico;portaria;Contratação de empresa especializada em exames laboratoriais para realização dos exames médicos periódicos na Universidade Federal do Espírito Santo, nos municípios de Vitória/ES, Alegre/ES e São Mate;16;Exame médico periódico;PROSED CLINICA DO TRABALHO DE VITORIA LTDA;48587647000198;11,4;501,6;32479123000143-1-000003/2026
2026-07-15;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;Vitória;Pregão - Eletrônico;portaria;Contratação de empresa especializada em exames laboratoriais para realização dos exames médicos periódicos na Universidade Federal do Espírito Santo, nos municípios de Vitória/ES, Alegre/ES e São Mate;17;Exame médico periódico;PROSED CLINICA DO TRABALHO DE VITORIA LTDA;48587647000198;16,16;6706,4;32479123000143-1-000003/2026
2026-07-15;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;Vitória;Pregão - Eletrônico;portaria;Contratação de empresa especializada em exames laboratoriais para realização dos exames médicos periódicos na Universidade Federal do Espírito Santo, nos municípios de Vitória/ES, Alegre/ES e São Mate;18;Exame médico periódico;PROSED CLINICA DO TRABALHO DE VITORIA LTDA;48587647000198;9,0;3735,0;32479123000143-1-000003/2026
2026-07-15;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;Vitória;Pregão - Eletrônico;portaria;Contratação de empresa especializada em exames laboratoriais para realização dos exames médicos periódicos na Universidade Federal do Espírito Santo, nos municípios de Vitória/ES, Alegre/ES e São Mate;19;Exame médico periódico;PROSED CLINICA DO TRABALHO DE VITORIA LTDA;48587647000198;9,0;28368,0;32479123000143-1-000003/2026
2026-07-15;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;Vitória;Pregão - Eletrônico;portaria;Contratação de empresa especializada em exames laboratoriais para realização dos exames médicos periódicos na Universidade Federal do Espírito Santo, nos municípios de Vitória/ES, Alegre/ES e São Mate;20;Exame médico periódico;PROSED CLINICA DO TRABALHO DE VITORIA LTDA;48587647000198;14,0;3920,0;32479123000143-1-000003/2026
2026-07-15;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;Vitória;Pregão - Eletrônico;portaria;Contratação de empresa especializada em exames laboratoriais para realização dos exames médicos periódicos na Universidade Federal do Espírito Santo, nos municípios de Vitória/ES, Alegre/ES e São Mate;21;Exame médico periódico;PROSED CLINICA DO TRABALHO DE VITORIA LTDA;48587647000198;13,0;3640,0;32479123000143-1-000003/2026
2026-07-15;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;Vitória;Pregão - Eletrônico;portaria;Contratação de empresa especializada em exames laboratoriais para realização dos exames médicos periódicos na Universidade Federal do Espírito Santo, nos municípios de Vitória/ES, Alegre/ES e São Mate;22;Exame médico periódico;PROSED CLINICA DO TRABALHO DE VITORIA LTDA;48587647000198;15,0;9420,0;32479123000143-1-000003/2026
2026-07-15;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;Vitória;Pregão - Eletrônico;portaria;Contratação de empresa especializada em exames laboratoriais para realização dos exames médicos periódicos na Universidade Federal do Espírito Santo, nos municípios de Vitória/ES, Alegre/ES e São Mate;23;Exame médico periódico;PROSED CLINICA DO TRABALHO DE VITORIA LTDA;48587647000198;14,0;8792,0;32479123000143-1-000003/2026
2026-07-15;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;Vitória;Pregão - Eletrônico;portaria;Contratação de empresa especializada em exames laboratoriais para realização dos exames médicos periódicos na Universidade Federal do Espírito Santo, nos municípios de Vitória/ES, Alegre/ES e São Mate;24;Exame médico periódico;PROSED CLINICA DO TRABALHO DE VITORIA LTDA;48587647000198;10,0;6280,0;32479123000143-1-000003/2026
2026-07-15;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;Vitória;Pregão - Eletrônico;portaria;Contratação de empresa especializada em exames laboratoriais para realização dos exames médicos periódicos na Universidade Federal do Espírito Santo, nos municípios de Vitória/ES, Alegre/ES e São Mate;25;Exame médico periódico;PROSED CLINICA DO TRABALHO DE VITORIA LTDA;48587647000198;10,0;6280,0;32479123000143-1-000003/2026
2026-07-15;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;Vitória;Pregão - Eletrônico;portaria;Contratação de empresa especializada em exames laboratoriais para realização dos exames médicos periódicos na Universidade Federal do Espírito Santo, nos municípios de Vitória/ES, Alegre/ES e São Mate;26;Exame médico periódico;PROSED CLINICA DO TRABALHO DE VITORIA LTDA;48587647000198;10,0;6280,0;32479123000143-1-000003/2026
2026-07-15;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;Vitória;Pregão - Eletrônico;portaria;Contratação de empresa especializada em exames laboratoriais para realização dos exames médicos periódicos na Universidade Federal do Espírito Santo, nos municípios de Vitória/ES, Alegre/ES e São Mate;27;Exame médico periódico;PROSED CLINICA DO TRABALHO DE VITORIA LTDA;48587647000198;9,0;5652,0;32479123000143-1-000003/2026
2026-07-15;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;Vitória;Pregão - Eletrônico;portaria;Contratação de empresa especializada em exames laboratoriais para realização dos exames médicos periódicos na Universidade Federal do Espírito Santo, nos municípios de Vitória/ES, Alegre/ES e São Mate;28;Exame médico periódico;PROSED CLINICA DO TRABALHO DE VITORIA LTDA;48587647000198;13,0;8164,0;32479123000143-1-000003/2026
2026-07-15;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;Vitória;Pregão - Eletrônico;portaria;Contratação de empresa especializada em exames laboratoriais para realização dos exames médicos periódicos na Universidade Federal do Espírito Santo, nos municípios de Vitória/ES, Alegre/ES e São Mate;29;Exame médico periódico;PROSED CLINICA DO TRABALHO DE VITORIA LTDA;48587647000198;14,0;980,0;32479123000143-1-000003/2026
2026-07-15;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;Vitória;Pregão - Eletrônico;portaria;Contratação de empresa especializada em exames laboratoriais para realização dos exames médicos periódicos na Universidade Federal do Espírito Santo, nos municípios de Vitória/ES, Alegre/ES e São Mate;30;Exame médico periódico;PROSED CLINICA DO TRABALHO DE VITORIA LTDA;48587647000198;18,0;1260,0;32479123000143-1-000003/2026
2026-07-15;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;Vitória;Pregão - Eletrônico;portaria;Contratação de empresa especializada em exames laboratoriais para realização dos exames médicos periódicos na Universidade Federal do Espírito Santo, nos municípios de Vitória/ES, Alegre/ES e São Mate;31;Exame médico periódico;PROSED CLINICA DO TRABALHO DE VITORIA LTDA;48587647000198;20,0;1400,0;32479123000143-1-000003/2026
2026-07-15;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;Vitória;Pregão - Eletrônico;portaria;Contratação de empresa especializada em exames laboratoriais para realização dos exames médicos periódicos na Universidade Federal do Espírito Santo, nos municípios de Vitória/ES, Alegre/ES e São Mate;32;Exame médico periódico;PROSED CLINICA DO TRABALHO DE VITORIA LTDA;48587647000198;14,36;1005,2;32479123000143-1-000003/2026
2026-07-15;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;Vitória;Pregão - Eletrônico;portaria;Contratação de empresa especializada em exames laboratoriais para realização dos exames médicos periódicos na Universidade Federal do Espírito Santo, nos municípios de Vitória/ES, Alegre/ES e São Mate;33;Exame médico periódico;PROSED CLINICA DO TRABALHO DE VITORIA LTDA;48587647000198;20,0;1400,0;32479123000143-1-000003/2026
2026-07-15;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;Vitória;Pregão - Eletrônico;portaria;Contratação de empresa especializada em exames laboratoriais para realização dos exames médicos periódicos na Universidade Federal do Espírito Santo, nos municípios de Vitória/ES, Alegre/ES e São Mate;34;Exame médico periódico;PROSED CLINICA DO TRABALHO DE VITORIA LTDA;48587647000198;27,0;1890,0;32479123000143-1-000003/2026
2026-07-15;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;Vitória;Pregão - Eletrônico;portaria;Contratação de empresa especializada em exames laboratoriais para realização dos exames médicos periódicos na Universidade Federal do Espírito Santo, nos municípios de Vitória/ES, Alegre/ES e São Mate;35;Exame médico periódico;PROSED CLINICA DO TRABALHO DE VITORIA LTDA;48587647000198;20,0;1400,0;32479123000143-1-000003/2026
2026-07-15;CONSELHO REGIONAL DE CORRETORES DE IMOVEIS - 13 REGIAO/ES;Vitória;Pregão - Eletrônico;terceiriza;"Contratação de empresa especializada na prestação de serviços continuados de terceirização de mão 
de obra, visando à disponibilização de 01 (um) posto de Auxiliar de Serviços Gerais de Limpeza 
Predi";10001;"Contratação de empresa especializada na prestação de serviços continuados de terceirização de mão 
de obra, visando à disponibilização de 01 (um) posto de Auxiliar de Serviços Gerais de Limpeza 
Predi";ALOK SERVICE LTDA;48050852000110;99995,16;99995,16;27239854000181-1-000001/2026
2026-07-15;MUNICIPIO DE PANCAS;Pancas;Pregão - Eletrônico;motorista;[Portal de Compras Públicas] - Pregão Eletrônico, objetivando a contratação de empresa especializada para a prestação de serviço contínuo de transporte escolar (203 (duzentos e três) dias letivos), co;1;Lote 1 - MUNIC 02- Cº do Roque - Cº do Ubá - EMEF José  - MUNIC 02- Cº do Roque - Cº do Ubá - EMEF José Leandro Schwartz;JL TURISMO LTDA;34056732000115;629,88;127865,64;27174150000178-1-000003/2026
2026-07-15;MUNICIPIO DE PANCAS;Pancas;Pregão - Eletrônico;motorista;[Portal de Compras Públicas] - Pregão Eletrônico, objetivando a contratação de empresa especializada para a prestação de serviço contínuo de transporte escolar (203 (duzentos e três) dias letivos), co;2;Lote 1 - Linha Munic. MUNIC 03 - Linha Munic. MUNIC 03 - Igreja Católica Vargem Alegre - Prop. Vinicius - Dona Dadaia - Cº Santa Ana (Prop. Juarez Schumacher) - EMEF José Leandro Schwartz;JL TURISMO LTDA;34056732000115;744,86;151206,58;27174150000178-1-000003/2026
2026-07-15;MUNICIPIO DE PANCAS;Pancas;Pregão - Eletrônico;motorista;[Portal de Compras Públicas] - Pregão Eletrônico, objetivando a contratação de empresa especializada para a prestação de serviço contínuo de transporte escolar (203 (duzentos e três) dias letivos), co;3;Lote 1 - Linha Munic. MUNIC 05 - EMEF José Leandro Schwartz - MUNIC 05 - PROP. JUAREZ GILES - Cº VEADINHO - Cº VARGEM ALEGRE  -EMEF José Leandro Schwartz;JL TURISMO LTDA;34056732000115;745,04;151243,12;27174150000178-1-000003/2026
2026-07-15;MUNICIPIO DE PANCAS;Pancas;Pregão - Eletrônico;motorista;[Portal de Compras Públicas] - Pregão Eletrônico, objetivando a contratação de empresa especializada para a prestação de serviço contínuo de transporte escolar (203 (duzentos e três) dias letivos), co;4;Lote 1 - Linha Munic. MUNIC 13 - MUNIC 13 - Claros - Benedito Barbosa - Nilsin Alves - Escola - Sítio Paloma - EMEF Montes Claros - PEM Pimpolho;JL TURISMO LTDA;34056732000115;890,07;180684,21;27174150000178-1-000003/2026
2026-07-15;MUNICIPIO DE PANCAS;Pancas;Pregão - Eletrônico;motorista;[Portal de Compras Públicas] - Pregão Eletrônico, objetivando a contratação de empresa especializada para a prestação de serviço contínuo de transporte escolar (203 (duzentos e três) dias letivos), co;5;Lote 1 - Linha Munic. MUNIC 15 EMEF - Oraide Gomes de Miranda - MUNIC 15 - Prop. Danilo Romais - Cº São José - EMEF Oraide Gomes de Miranda;JL TURISMO LTDA;34056732000115;840,42;170605,26;27174150000178-1-000003/2026
2026-07-15;MUNICIPIO DE PANCAS;Pancas;Pregão - Eletrônico;motorista;[Portal de Compras Públicas] - Pregão Eletrônico, objetivando a contratação de empresa especializada para a prestação de serviço contínuo de transporte escolar (203 (duzentos e três) dias letivos), co;6;Lote 1 - Linha Munic. MUNIC 18 -Cº Alto São Pedro - Linha Munic. MUNIC 18 -Cº Alto São Pedro - EMEF Alto São Pedro - Prop. Gedison Rodrigues - Faz. Gloria - EMEF Alto São Pedro;JL TURISMO LTDA;34056732000115;635,38;128982,14;27174150000178-1-000003/2026
2026-07-15;MUNICIPIO DE PANCAS;Pancas;Pregão - Eletrônico;motorista;[Portal de Compras Públicas] - Pregão Eletrônico, objetivando a contratação de empresa especializada para a prestação de serviço contínuo de transporte escolar (203 (duzentos e três) dias letivos), co;7;Lote 1 - Linha Munic. MUNIC 23 - Linha Munic. MUNIC 23 - Alto Bela Aurora - Prop. Roberto Machado - Cº da Perdida - EMEF José Leandro Schwartz;JL TURISMO LTDA;34056732000115;775,68;157463,04;27174150000178-1-000003/2026
2026-07-15;MUNICIPIO DE PANCAS;Pancas;Pregão - Eletrônico;motorista;[Portal de Compras Públicas] - Pregão Eletrônico, objetivando a contratação de empresa especializada para a prestação de serviço contínuo de transporte escolar (203 (duzentos e três) dias letivos), co;8;Lote 1 - linha Munic. MUNIC 26 - linha Munic. MUNIC 26 - Asfalto - Prop. Nilton Caldo de Cana - Emef Cº d Espinho - Asfalto - CEIM Pequeno Príncipe;JL TURISMO LTDA;34056732000115;735,5;149306,5;27174150000178-1-000003/2026
2026-07-15;MUNICIPIO DE PANCAS;Pancas;Pregão - Eletrônico;motorista;[Portal de Compras Públicas] - Pregão Eletrônico, objetivando a contratação de empresa especializada para a prestação de serviço contínuo de transporte escolar (203 (duzentos e três) dias letivos), co;9;Lote 1 - MUNIC 32 - MUNIC 32 - Cº SÃO LUIZ DO PARANAZINHO - LINHA TRONCO;JL TURISMO LTDA;34056732000115;815,47;165540,41;27174150000178-1-000003/2026
2026-07-15;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;Vitória;Pregão - Eletrônico;mão de obra;Contratação de pessoa jurídica especializada para a prestação de serviços continuados de suporte às ações de acessibilidade, abrangendo tradução e interpretação de Libras e Atendimento Educacional Esp;1;Prestação de Serviços de Apoio Administrativo;KANTRO EMPREENDIMENTOS APOIO E SERVICOS LTDA;40282584000150;3740761,8;3740761,8;32479123000143-1-000002/2026
2026-07-15;MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;Vila Velha;Pregão - Eletrônico;mão de obra;Contratação de  serviços contínuos de digitadores, a serem executados com regime de dedicação exclusiva de mão de obra, para atender a demanda da Superintendência Regional de Polícia Federal no Espíri;1;Prestação de Serviços de Apoio Administrativo;J & L MANUTENCOES E SERVICOS LTDA;40165137000110;60779,16;729349,92;00394494000136-1-001650/2025
2026-07-15;MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;Vila Velha;Pregão - Eletrônico;mão de obra;Contratação de  serviços contínuos de digitadores, a serem executados com regime de dedicação exclusiva de mão de obra, para atender a demanda da Superintendência Regional de Polícia Federal no Espíri;2;Prestação de Serviços de Apoio Administrativo;J & L MANUTENCOES E SERVICOS LTDA;40165137000110;60233,04;180699,12;00394494000136-1-001650/2025
2026-07-15;MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;Vila Velha;Pregão - Eletrônico;mão de obra;Contratação de  serviços contínuos de digitadores, a serem executados com regime de dedicação exclusiva de mão de obra, para atender a demanda da Superintendência Regional de Polícia Federal no Espíri;3;Prestação de Serviços de Apoio Administrativo;J & L MANUTENCOES E SERVICOS LTDA;40165137000110;60522,24;181566,72;00394494000136-1-001650/2025
2026-07-15;MUNICIPIO DE CARIACICA;Cariacica;Pregão - Eletrônico;mão de obra;[Portal de Compras Públicas] - A presente contratação tem por objeto a locação de 1 (um) caminhão baú, com mão de obra inclusa (1 motorista e 2 ajudantes), destinado ao transporte, carga, descarga e e;1;Lote 1 - 2.35.19.0261-5 - LOCACAO DE CAMINHAO BAU COM 1 MOTORISTA E 2 AJUDANTES CONFORME TERMO DE REFERENCIA;MATHEUS NASCIMENTO DE LOUREIRO;42812031000197;1750,0;462000,0;27150549000119-1-000341/2025
2026-07-15;MUNICIPIO DE GUARAPARI;Guarapari;Pregão - Eletrônico;mão de obra;Prestação de Serviços de limpeza e lavagem completa dos veículos pesados que compõem a frota oficial do Município de Guarapari/ES, incluindo fornecimento de mão de obra, materiais de consumo, máquinas;1;SEMED - Ônibus – Lavagem Geral motor Chassi + Lubrificação;ANTÔNIO FRANCISCO MARQUES;08416840000141;389,85;15594,0;27165190000153-1-000002/2026
2026-07-15;MUNICIPIO DE GUARAPARI;Guarapari;Pregão - Eletrônico;mão de obra;Prestação de Serviços de limpeza e lavagem completa dos veículos pesados que compõem a frota oficial do Município de Guarapari/ES, incluindo fornecimento de mão de obra, materiais de consumo, máquinas;2;SEMED - Micro ônibus – Lavagem Geral, motor chassi + Lubrifica;ANTÔNIO FRANCISCO MARQUES;08416840000141;337,98;33798,0;27165190000153-1-000002/2026
2026-07-15;MUNICIPIO DE GUARAPARI;Guarapari;Pregão - Eletrônico;mão de obra;Prestação de Serviços de limpeza e lavagem completa dos veículos pesados que compõem a frota oficial do Município de Guarapari/ES, incluindo fornecimento de mão de obra, materiais de consumo, máquinas;3;SEMED - Kombi - Lavagem Geral, motor chassi + Lubrificação;ANTÔNIO FRANCISCO MARQUES;08416840000141;264,67;13233,5;27165190000153-1-000002/2026
2026-07-15;MUNICIPIO DE GUARAPARI;Guarapari;Pregão - Eletrônico;mão de obra;Prestação de Serviços de limpeza e lavagem completa dos veículos pesados que compõem a frota oficial do Município de Guarapari/ES, incluindo fornecimento de mão de obra, materiais de consumo, máquinas;4;Caminhão Truck - Lavagem Geral, motor chassi + Lubrificação;ANTÔNIO FRANCISCO MARQUES;08416840000141;460,89;32262,3;27165190000153-1-000002/2026
2026-07-15;MUNICIPIO DE GUARAPARI;Guarapari;Pregão - Eletrônico;mão de obra;Prestação de Serviços de limpeza e lavagem completa dos veículos pesados que compõem a frota oficial do Município de Guarapari/ES, incluindo fornecimento de mão de obra, materiais de consumo, máquinas;5;SEMAD - Caminhão Toco - Lavagem Geral, motor chassi + Lubrificação;ANTÔNIO FRANCISCO MARQUES;08416840000141;406,01;12180,3;27165190000153-1-000002/2026
2026-07-15;MUNICIPIO DE GUARAPARI;Guarapari;Pregão - Eletrônico;mão de obra;Prestação de Serviços de limpeza e lavagem completa dos veículos pesados que compõem a frota oficial do Município de Guarapari/ES, incluindo fornecimento de mão de obra, materiais de consumo, máquinas;6;SEMAD - Caminhão cargo ford - Lavagem Geral, motor chassi + Lubrificação;ANTÔNIO FRANCISCO MARQUES;08416840000141;352,22;24655,4;27165190000153-1-000002/2026
2026-07-15;MUNICIPIO DE GUARAPARI;Guarapari;Pregão - Eletrônico;mão de obra;Prestação de Serviços de limpeza e lavagem completa dos veículos pesados que compõem a frota oficial do Município de Guarapari/ES, incluindo fornecimento de mão de obra, materiais de consumo, máquinas;7;SEMAD - Patrol retro pamec - Lavagem Geral;ANTÔNIO FRANCISCO MARQUES;08416840000141;511,35;51135,0;27165190000153-1-000002/2026
2026-07-15;MUNICIPIO DE GUARAPARI;Guarapari;Pregão - Eletrônico;mão de obra;Prestação de Serviços de limpeza e lavagem completa dos veículos pesados que compõem a frota oficial do Município de Guarapari/ES, incluindo fornecimento de mão de obra, materiais de consumo, máquinas;8;SEMAD - Lavagem com aspiração interna e externa + aspiração + higienização;ANTÔNIO FRANCISCO MARQUES;08416840000141;385,3;30824,0;27165190000153-1-000002/2026
